image_name|comment_number|comment|corrected_comment
1089059626.jpg|0|An Asian man in spectacles and a t-shirt preparing some food .|
1089181217.jpg|0|A light brown dog runs down a path happily .|
1089354362.jpg|0|A girl sitting on the steps of a building wearing a green short-sleeve shirt , blue jeans , flip-flops holding a cup and writing in a journal with her purse sitting at her feet .|
108957912.jpg|0|People walk across a street as utility workers fix a light .|
108970557.jpg|0|Woman sitting in a red chair with a dressy purple dress on and a book sitting on the arm rest .|
1089755335.jpg|0|A woman stands with children on a boardwalk at night overlooking the sea .|
109083036.jpg|0|Six males playing a game in the sand with wooden paddles .|
1091942526.jpg|0|A woman is laughing as two small boys play around her and a small girl climbs up her back .|
10919429.jpg|0|A man in a black shirt and black jeans and a little boy are taking a look inside a green truck 's engine while it is parked in a grass field with a gas tank in front of it .|
109202756.jpg|0|A woman dressed in a blue jacket and blue jeans rides a brown horse near a frozen lake and snow-covered mountain .|
109202801.jpg|0|Two golden brown horses pull a sleigh driven by a woman in a blue coat .|
1092437557.jpg|0|Woman is enjoying herself being outdoors biking in a forrest preserve .|
109260216.jpg|0|A person climbs a tall , flat mountain while holding onto a safety rope .|
109260218.jpg|0|Spelunkers pose inside a rock cavern while bathed in sunlight from the surface .|
1093716555.jpg|0|A group of hikers are resting on the ground in front of some mountains .|
1093737381.jpg|0|A woman wearing a blue dress is drawing a picture of a boy and a girl on the sidewalk with sidewalk chalk .|
109380144.jpg|0|Three young adults are sitting around , with the girl pretending to kick one of the guys in the face while laughing , and the guy behind him looks like he 's in midsentence .|
1093807815.jpg|0|A group of African American children with their arms above their heads and happy expressions on their faces .|
1094283901.jpg|0|A shirtless man jumping off a large concrete structure into a river with his friends watching from the structure .|
1094462889.jpg|0|A brown dog plays in a deep pile of snow .|
1094606832.jpg|0|A young black person wearing a green shirt and a jacket using a sewing machine .|
1094671386.jpg|0|An oriental woman with her fist raised in the air , other oriental people around her , and a black Moped beside her .|
1095109931.jpg|0|A woman smiles while holding several green peppers at a grocery stand .|
10951809.jpg|0|An elderly woman with a cane sits in a large wooden chair next to a weaving loom , in a log cabin .|
109544260.jpg|0|A little boy in a striped shirt and blue jeans is blowing bubbles from a red container .|
1095476286.jpg|0|A young boy is jumping through water being sprayed up from the ground .|
1095580424.jpg|0|The dog is running out of the tunnel on a dog obedience course .|
1095590286.jpg|0|A yellow dog and a black and white dog are running in the dirt .|
10956999.jpg|0|Two men barbecuing on the grill with a little girl playing in background .|
10957138.jpg|0|A girl in a floral bathing suit jumping on the beach in front of the waves .|
1095980313.jpg|0|A little girl in a blue swimsuit is walking along a wooden fence next to a sandy beach .|
109608573.jpg|0|A man in a white shirt is outside leaning against a rail with hats hanging beside him .|
1096097967.jpg|0|A black and white dog is being soaked with a jet of water in a blue paddling pool .|
1096165011.jpg|0|A smiling boy swims underwater in a pool .|
1096305461.jpg|0|A Little boy in a red striped shirt on a blue couch pulling out all the pillows .|
1096395242.jpg|0|A young boy with his foot outstretched aims a toy at the camera in front of a fireplace .|
109656696.jpg|0|A girl in a polka dotted blue jean dress walks barefoot on a balance beam .|
109671650.jpg|0|A boy wearing blue and yellow walking on a cliff edge .|
1096800382.jpg|0|A man gestures while facing a woman wearing glasses as they sit inside a restaurant that includes a yellow wall .|
109738763.jpg|0|A snowmobile rider flies through the air on his or her machine in front of tall pine trees .|
109738916.jpg|0|Two helmeted men sit on yellow snowmobiles while another man stands behind watching .|
109741554.jpg|0|A man shovels snow off of a roof while another stands in the contraption that allowed them to reach the high place .|
1097463464.jpg|0|A young boy wearing a black shirt , brown pants and a black watch has his hand on a white folded chair which is on the top of a large stack of similar folding chairs .|
109770830.jpg|0|Two buildings beyond a concrete wall facing a walkway with a woman talking on a cellphone .|
1097710887.jpg|0|A very young girl playing with a bubble-blowing wand , holding a bottle of bubble solution and walking through a park or field .|
109823394.jpg|0|Three people on ATVs in a brown field turn their heads to look at the camera .|
109823395.jpg|0|A person is riding an orange ATV in a large empty field .|
109823397.jpg|0|A person dressed in a tan jacket jumps a quad over a harvested cornfield in front of a small out building .|
1099034049.jpg|0|A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer .|
1099434461.jpg|0|A man is cooking a square pancake : he lifts it with his fingers and a spatula to check to see if it is done .|
109982467.jpg|0|A mother and three children collecting garbage from a blue and white garbage can on the street .|
1100214449.jpg|0|A boy is jumping off the side of a running stone water fountain in front of a building .|
1100708949.jpg|0|Two women hugging in a grassy , fenced field with a cow 's behind in the background .|
1101207553.jpg|0|There are two men in orange life vests signaling to a cruise ship docking at a pier .|
1101291373.jpg|0|A man in sandals and white cardigan sits on a green bench while talking on his cellphone .|
1101923011.jpg|0|A man wearing a white tank top sings into a microphones on a stage with a crowd watching .|
110201971.jpg|0|Three men are riding on an elephant with a shack in the background and two of them are wearing hats .|
110226481.jpg|0|A man in a gray camouflage shirt and gray pants sits under the hood of a blue truck .|
11026590.jpg|0|A young boy , wearing goggles and a heads-up light , and a young girl , are smiling .|
110269384.jpg|0|A dark-haired woman in a green and white apron sits amid her outdoor display of flowers for sale on a city street .|
1102763701.jpg|0|Young individuals in uniforms are gathering under the flags of several different countries .|
11034843.jpg|0|A baby is crying while holding on to the side of a crib .|
1104087374.jpg|0|A couple is sitting on the sand with their feet in the water , and they are shaking hands .|
1104133405.jpg|0|A boy wearing a white t-shirt walks on the grass and carries a soccer ball .|
1104881373.jpg|0|A woman is at an ice cream shop and she is waiting for the man to scoop her ice cream .|
1105137588.jpg|0|A man is eating alone at a table near another table where a man and woman are seated .|
110590591.jpg|0|People are standing around an American flag that is spread out , facing the wrong direction .|
1105959054.jpg|0|A young girl with braids is painting with water colors on a white paper on the wall .|
110595925.jpg|0|A man in aerodynamic gear riding a bicycle down a road around a sharp curve .|
110600869.jpg|0|A little girl in a blue jeans vest is running across the grass and laughing .|
110613709.jpg|0|A gray and black-haired male is holding his glasses in one hand while looking at something in the other hand ; surrounded by numerous amounts of machines .|
110615445.jpg|0|A couple show their affection on an escalator by embracing and kissing one another .|
110637863.jpg|0|A rugby game being played , one man in a green jersey is being lifted up by his teammates with the ball , while a competitor in a red jersey is similarly lifted to tackle him .|
110647073.jpg|0|Two men pushing wheelbarrows , two men looking at them , they are in the desert near some block construction buildings .|
1106644976.jpg|0|A young group of friends adorned with face paint and feathered headbands sit on a bench .|
110671345.jpg|0|A woman is surprised to have her picture taken on this fall day outside Spaulding 's women 's store .|
110671448.jpg|0|A woman standing with 3 other people in a store with two tables , some shelves with coffee and tea for sale , and a refrigerated drink case .|
110695011.jpg|0|A man wearing a black jacket and gray slacks , stands on the sidewalk holding a sheet with something printed on it in his hand .|
1107246521.jpg|0|A black dog playing fetch with a ball of rope .|
1107471216.jpg|0|A young girl is looking through an old fashioned video camera .|
1107507919.jpg|0|There is a woman and man wearing orange shirts , playing instruments with sheet paper in front of them .|
1107716222.jpg|0|A woman scantily dressed in handsome homemade-looking clothing sits on a wooden step and reads Brazilian author Coelho .|
11079715.jpg|0|A musician plays his electric guitar surrounded by sound equipment .|
110802332.jpg|0|Two hockey teams are shown at the goal where the white team is stopping a goal being made by the blue team .|
110820212.jpg|0|A man in a gray uniform carefully inserts a metal rod into a glowing opening .|
110964272.jpg|0|A small child and an adult walk on the beach in front of ocean waves .|
110983128.jpg|0|Grocery store employee , dressed in a red apron & a baseball cap , sits on a ledge in front of the store .|
1110208841.jpg|0|a brown and white dog catches a Frisbee in it mouth in front of a group of people .|
111061041.jpg|0|Two men in a tennis court in a city are standing on either side of the net talking to each other .|
111069375.jpg|0|Two jugglers using flaming torches are performing for a crowd of people who are sitting on steps .|
111201721.jpg|0|A young boy in a yellow shirt is jumping in a grassy area with a younger boy , in a white shirt , standing behind him .|
1112212364.jpg|0|A toddler sitting on a pile of rocks holding a rock at a beach .|
1112334131.jpg|0|A kid wearing a Gap hat looks into the camera with a funny face and ice cream cone in his hand while a woman looks on from behind him .|
111285749.jpg|0|Five men , one wearing a white shirt standing on something , hanging up a picture of a child .|
11131022.jpg|0|Older man in a hat , yellow shirt and dress slacks playing in the sand with a young boy .|
1113186657.jpg|0|A blond child is wearing blue goggles and a green Speedo tank top while swimming underwater .|
111390902.jpg|0|Two Asian men are riding on a motorcycle in the midst of a crowd full of other motorcycle riders .|
111413806.jpg|0|A man and two women are playing a board game at a wooden table while drinking alcohol .|
111419142.jpg|0|Several young people are standing around drinking beverages at some kind of outdoors gathering with food .|
111497985.jpg|0|The person has a striped shirt on and is holding on to a rope on a mountain .|
111537217.jpg|0|The young man with the white t-shirt and jeans is rappeling up the rock wall .|
111537222.jpg|0|A climber wearing a blue helmet and headlamp is attached to a rope on the rock face .|
1115565519.jpg|0|The little girl is playing with a toy in a public fountain .|
1115679311.jpg|0|A black dog runs along the beach and jumps over a wood barrior .|
111671162.jpg|0|People are eating in a cafeteria with a wood beam and glass ceiling .|
111737806.jpg|0|A woman is standing in a rough hewn structure with a round opening with her head sticking out above the opening .|
111766423.jpg|0|Black and white bird standing on hand of someone holding sunflower seeds|
111796099.jpg|0|The ball boys are waiting on the side lines of the tennis court while they watch the lady hitting the ball .|
1117972841.jpg|0|A brown dog is running in the sand .|
111811048.jpg|0|A man is crossing the street and in the distance you can see a building under construction .|
1118168796.jpg|0|One gu , wearing blue gloves and a brown vest , with a large camera pointed toward a Conquest trailer with a solar cell at his feet .|
1118557877.jpg|0|A small child wades through the water while being guided by another person .|
1118752484.jpg|0|Multiple people walking on the pavement with a fence in the background all under the sky with clouds .|
1119015538.jpg|0|A little tan dog with large ears running through the grass .|
1119034454.jpg|0|A woman is jogging on a sidewalk next to an elevated grassy platform .|
111908743.jpg|0|A man in red pants balancing on a blue object with his hands|
1119418776.jpg|0|A brown , black and white dog is running through a large field with its mouth open .|
1119463452.jpg|0|A little girl in a pink bathing suit swimming in a pool .|
11205420.jpg|0|A man dressed in white walks a yellow rope on the ground that is attached to the handlebars of a bicycle .|
1121053156.jpg|0|a child and a young adult the adult is maybe demonstrating how to do something to teach the young child|
1121416483.jpg|0|A young girl does a handstand on a bed with blue sheets .|
11214205.jpg|0|Men with reflective safety jackets on are working on a street intersection with many orange reflective cones .|
11214370.jpg|0|A man in jeans and a yellow safety jacket is working on bricks in the ground .|
11214470.jpg|0|Two men in construction vests are working on the side of a street with machines .|
112178718.jpg|0|Man is standing on white sand and holding a snowboard .|
11220707.jpg|0|A construction worker standing on the roof of a house wearing an orange vest with a yellow hard hat .|
1122177096.jpg|0|A man wearing a yellow shirt and tan pants plays golf outside while being watched by other people .|
112220869.jpg|0|Blond girl in a yellow-belt martial arts uniform standing in front of a door and carrying a large trophy .|
1122357785.jpg|0|A young boy is falling into a pool of water with a man and a girl watching him .|
112243673.jpg|0|People on ATVs and dirt bikes are traveling along a worn path in a field surrounded by trees .|
112245524.jpg|0|A woman in a red tank top is cutting a hamburger in half with a spatula while opening or closing a drawer with the other hand .|
1122579380.jpg|0|A woman wearing a long white t-shirt walking knee deep in the ocean .|
112264837.jpg|0|A man in a suit reading a from a piece of paper in front of a nude sculpture .|
1122944218.jpg|0|A little toddler dressed in white is smiling while a lady helps him wave a flag .|
1123486015.jpg|0|A man is standing on a small floating raft with a flag .|
112411540.jpg|0|Young man wearing a wear jacket is behind a counter in a jewelry store gazing off into the distance .|
1124448967.jpg|0|An older man sits back and relaxes on a patio outside an adobe building where many bicycles are propped .|
11245644.jpg|0|A newlywed couple is taking a picture outside on the steps of a building while other people are walking up and down the steps .|
112459543.jpg|0|A group of young children kick around a ball on a field with a body of water in the background .|
112550433.jpg|0|A woman in an orange top and black sweatpants jumps up with her arms out in front of the ocean on the beach .|
112604461.jpg|0|Two men work together to attach pieces of wood in a room set up for carpentry .|
1126137905.jpg|0|A group of people are standing outside at a carnival , near a ride called the Green Jungle .|
1126403094.jpg|0|Two girls with purple hair and a short-haired woman are smiling .|
1126450961.jpg|0|A man in a business suit talking on the phone and carrying a briefcase walking by a mirrored building .|
112719695.jpg|0|A woman in a pink shit and blue jeans is walking down a somewhat busy street while holding a cup of coffee .|
1128230658.jpg|0|A young boy with a shaved head and dirty white collared shirt holds a chicken in his arm .|
1128874064.jpg|0|A young girl sitting on a small chair surrounded by what looks like handmade fabrics and bags .|
112945950.jpg|0|A couple sit on a ledge by the water , the woman leaning forward , the man looks out towards the water .|
1129704496.jpg|0|A brown and white and a black and white dog hauling in a floating toy from the ocean .|
1130017585.jpg|0|There are three young people , one dark-haired holding a bottled drink , one with head tilted back and finger in her mouth , and one with spiked hair .|
1130295306.jpg|0|A boy in a striped blue shirt and gray pants , holding a blue scooter , is looking across a river .|
113032513.jpg|0|Blond child with large black coat , multicolored scarf , and knit hat standing in front of a window .|
1130369873.jpg|0|A brown dog swims through water outdoors with a tennis ball in its mouth .|
1130401779.jpg|0|Two brown dogs are creating large splashes as they run in a river .|
1131056918.jpg|0|Two young attractive women in front of a store drop coins for street performers .|
113109101.jpg|0|A red-haired little girl is blowing bubbles in the water of a pool .|
1131155939.jpg|0|A black lav runs into the water on the beach , with swimmers in the distance and sea kelp in the foreground .|
1131340021.jpg|0|The little boy , in a short-sleeved shirt and shorts , is running outside .|
1131800850.jpg|0|A furry dog attempts to dry itself by shaking the water off its coat .|
1131804997.jpg|0|Two men with backpacks placed in front of them sitting in front of a railing .|
1131883759.jpg|0|Someone holding a piece of , what looks like clear plastic , down on a hard surface while they drill a hole through it .|
1131889107.jpg|0|Roller derby girls waiting for the next round of action !|
1131932671.jpg|0|The boy in blue shorts is bouncing on the bed .|
1132772170.jpg|0|A man is standing with his arms folded looking at something while the person behind him is jumping onto one of the two beds in the room .|
113291048.jpg|0|A young man holds up a piece of wood and a chainsaw as presses a cigarette between his lips .|
11337976.jpg|0|A shirtless man with sunglasses and a helmet is riding a motorcycle next to traffic cones .|
11338041.jpg|0|People waiting to enter a white building through an entry way with an orange handwritten sign to the left of it .|
113637264.jpg|0|A man in a white shirt lays cement on a brick wall .|
1136497229.jpg|0|A woman wearing glasses puts her hand on the shoulder of a young child as they sit at a flat wooden surface .|
1136758631.jpg|0|A woman in a black top with a shopping bag standing near the train tracks while others read .|
113678030.jpg|0|A snowboarder sits on a slope with skiers and boarders nearby .|
113737410.jpg|0|Many people are walking around shopping in a brightly lit and colorful shopping mall .|
11382381.jpg|0|A woman wearing a green tank top is working on a horse 's shoe .|
1138784872.jpg|0|A small child in green clothing walks past a store opening and a woman in pink pants .|
1139029795.jpg|0|A group of local cheerleaders in red and white kept our spirits up during the parade .|
11391827.jpg|0|A man in a brown uniform reaching out from an industrial doorway , as if he is going to shut the door .|
114051287.jpg|0|A boy in a red soccer strip is holding his boots in his hand whilst stepping out of a car .|
114052371.jpg|0|This is a teen or young adult with braids in their hair sitting in a chair with a yellow pillow in their lap .|
1140793239.jpg|0|A girl holding a drink with a straw in it standing in front of a man kissing her on the cheek as she smiles .|
1141643526.jpg|0|A group of people gather in a bar , and one man in a black shirt holds his arm and signals to the camera .|
1141644104.jpg|0|A woman in a white and tan striped dress sits in the lap of a man with a tan collared shirt .|
114164952.jpg|0|Family taking a winter walk in a park path while two of the children run ahead of the family .|
1141718391.jpg|0|Woman and man walking across wooden rope bridge with a caution sign beside it .|
1141739219.jpg|0|A man is helping a girl step down from a colorful truck whilst a woman and three children watch .|
1142283988.jpg|0|Two people are hugging and one is wearing a pink-hooded stretch top .|
1142847777.jpg|0|A woman in a blue helmet and brown shorts rides her bike on a busy street .|
1142916102.jpg|0|A little girl , with long blond-hair and wearing a dress , looking at her refection in a puddle .|
1143373711.jpg|0|A man in blue and white biking gear rides down a busy street .|
114368470.jpg|0|A youth with long dirty blond-hair wearing a denim jacket and jeans looks at the conveyor belt of groceries while waiting at a checkout line .|
1143815134.jpg|0|A man and a woman , both wearing hiking gear , are standing on the edge of a large canyon .|
1143882946.jpg|0|A woman in a blue vest and a sky blue helmet stands with her bicycle in traffic .|
114410209.jpg|0|A person wearing a short-sleeved light blue shirt over a long-sleeved white shirt and blue jeans is holding a long-lensed camera to his face while standing next to a red colored railroad car .|
1144288288.jpg|0|A woman wearing a white hat and shirt is jogging down a street with a plant store on the corner .|
114474325.jpg|0|Odd looking young adult playing around a large tree that has big roots .|
1144865997.jpg|0|A group of people standing on the lawn in front of a building .|
1144874057.jpg|0|Six people are standing in a concrete block building with a piece of plastic and a green basket on the floor .|
1144885633.jpg|0|Three young men read the plaque on a wooden cross in a rocky landscape , one young man is talking on his cellphone .|
1144946743.jpg|0|A young girl with glasses is kneeling on a stone ledge in front of a mud-filled bucket .|
1145145003.jpg|0|A person trying desperately not to be photographed by putting their sweater over their head as they compute .|
1145718750.jpg|0|A young man wearing a baseball cap brushes at the base of a statue of Jesus Christ , during the day .|
1145722716.jpg|0|Three male figures of different ages stand next to some rocks as they are dwarfed by a large upright wooden cross .|
1145730606.jpg|0|Someone is holding a young women on their shoulders for her to be able to reach the area she would like to use a wire brush to scrape off peeling paint .|
1145755142.jpg|0|A man is standing on a ladder in front of a cross , while a person is holding the ladder .|
1145770960.jpg|0|A child and a man sit on the ground together , ready to use paintbrushes and a bucket .|
1145781754.jpg|0|Four men with baseball caps and logo t-shirts laughing together at a table .|
1145810912.jpg|0|A boy works on a log that he is using for a project .|
1146490295.jpg|0|A man in a white shirt is talking with two men and two women sitting on a bench .|
1146938063.jpg|0|Two men talk while the one on the right holds in his left arm , and the one on the right holds a notebook behind him , they are in a field .|
114715590.jpg|0|Young male wearing a hoodie , is performing stunts on his skateboard .|
114722877.jpg|0|a man wearing a blue shirt , standing on the railroad is taking picture of the bridge .|
1147391743.jpg|0|A family in an African village sits outside of their home on the ground .|
1148095714.jpg|0|A young dark-skinned child in a long blue coat is chasing a ball .|
1148238960.jpg|0|People on bicycles waiting at an intersection .|
1148889628.jpg|0|A construction worker in jeans is standing on a scaffold holding on to a metal frame with a city backdrop .|
1149097018.jpg|0|A little baby dressed in green and yellow wearing a bib cries .|
1149179852.jpg|0|A man without a shirt on is guiding a large brown horse pulling a green and yellow wagon .|
1149286224.jpg|0|There is a shirtless toned white man standing on a balcony of a construction site and holding some sort of tool .|
114939325.jpg|0|A girl wearing flip-flop sandals swinging on a swing set in a park underneath fluffy white clouds .|
114941694.jpg|0|One man , airborne , wearing an orange sweatshirt and blue jeans , does a skateboarding trick .|
114949897.jpg|0|A child practices hitting a baseball into a net , while two adult men watch .|
114954667.jpg|0|An Elderly man crouches to lift the covering off the grill wear several shish kabab are grilling .|
115018808.jpg|0|A man jogs down a city street , with a line attached to his back that vanishes out of the left side of the picture ; a smiling cyclist rides past .|
1150429218.jpg|0|"A man in a gray cap , a pink tank top and short skirt , pink-and-black striped socks , and boots juggles knives in front of a brick building whose sign reads "" The Pump Room "" while onlookers watch ."|
115125072.jpg|0|Five Asian doctors in green hospital scrubs and masks having a discussion over what appears to be an ongoing operation .|
1151321278.jpg|0|A little boy is standing on the beach with a blue bucket and a green shovel while looking at the water .|
1151466868.jpg|0|A young girl wears a shirt and shorts as she plays in the ocean 's surf .|
1152274630.jpg|0|Three people , two males and a female , are sitting in front of a tall tree on the ground during a rest from a hike .|
115275671.jpg|0|A man with a pitchfork stands near a bucket of branches across from an apartment complex .|
115275691.jpg|0|An elderly man holding a pitchfork and doing some yard work .|
115275821.jpg|0|A man and dog concentrating on a camera taking their picture in the street .|
11533606.jpg|0|A male figure in a long-sleeve shirt and suspenders is standing in the entry to a black train .|
11536856.jpg|0|Two ladies are cooking & talking and two gentlemen are talking in the opposite site of the kitchen .|
1153704539.jpg|0|a young girl wearing a blue shirt marching in a band playing a trumpet|
1153857697.jpg|0|A man in tan shorts talking to a young girl in a red shirt .|
1154080132.jpg|0|Two young boys in black are fishing as a young blue in blue watches .|
115452730.jpg|0|A woman with a small child in her lap reading a picture book .|
1154930578.jpg|0|Two women , sitting at a table , with a green straw inside of a drink .|
11551286.jpg|0|A little toddler boy is crying while walking .|
1155138244.jpg|0|Woman dressed in a green hat and apron is holding a tray full of drink samples .|
115684808.jpg|0|Three people are standing in the snow preparing an ice fishing boat .|
1157215900.jpg|0|A woman in an outdoor marketplace , wearing a large cone shaped hat , standing behind two large baskets containing loaves of bread .|
115767961.jpg|0|A man in a white and black uniform carries luggage and blankets across a sidewalk outside of a red bricked building .|
1157855775.jpg|0|Three people are walking on a lake shore with houses on the other side .|
1158255688.jpg|0|A woman in a red swimsuit and blue swim cap swims underwater while wearing a pair of yellow nose plugs .|
1158505981.jpg|0|An older bearded gentleman in glasses is reading a book in front of an open laptop , possibly in a classroom .|
1158897994.jpg|0|A man in a baseball cap cleans out a blue colored pit outside where colorful Christmas lights hang above him .|
115903799.jpg|0|A barefoot young girl in a pink gown is asleep on a hard wood floor cuddling her baby doll .|
1159381599.jpg|0|Person in a brown sweatshirt does a flip in midair over a trampoline with a river and electrical lines in the background .|
1159425410.jpg|0|A female washes her medium-sized dog outdoors in a plastic container while a friend secures it with a leash .|
1159574340.jpg|0|A child jumping into a lake in a wooded area while another child plays on the shore .|
116002648.jpg|0|A child wearing a gray hat and black jacket while sleeping on a red coat .|
1160034462.jpg|0|White-haired man in gray sweater and a straw hat sitting on a bench under a tree .|
1160128934.jpg|0|Three children sit on the grass , one laying down , one in overalls smiling and one in green looking through a tote bag .|
116021030.jpg|0|The man in the hooded sweatshirt is controlling the large machine .|
1160441615.jpg|0|Three girls are walking across a bridge covered with wood and surrounded by trees .|
1160841776.jpg|0|The view from a overlook at the public beach .|
11610969.jpg|0|A woman in a blue shirt with a blue bag passes by a large yard sale with colorful clothes , adults and children within .|
1161159603.jpg|0|A man standing up in a boat paddling toward a shore lined with furniture and other large objects .|
1162606352.jpg|0|An Asian woman and an African American woman are displaying their culinary dishes .|
1163282319.jpg|0|A little girl with a red hood and shirt is sitting with legs sprawled on a rock , her mouth open .|
1163297375.jpg|0|Blond woman driving a red bicycle carriage holds the tip of her hat and poses for the camera with a customer seated in the back .|
116337803.jpg|0|A young woman is stirring something in a pot while a young boy wearing a flowered apron stands by her .|
1163438830.jpg|0|A woman carried a cake ito the room with three candles as another woman holding a flute glass of wine , holds up her hand .|
116382784.jpg|0|Two Asian women and an Asian girl are sitting at a farmers market and are selling produce including yams .|
116409198.jpg|0|A mountaineer sits in the snow in front of a yellow tent under clear blue sky .|
1164131282.jpg|0|A gray dog beside a black and white dog running in green grass .|
116450583.jpg|0|A man in an orange safety vest kneels on a train track while repairing a passenger train .|
116457850.jpg|0|Four men working putting a tree into the ground , two are looking away , while the other two are shoveling the tree into the ground .|
1164765687.jpg|0|A man in a red shirt and glasses is bending down towards a small dog on a blanket with several stuffed animals .|
116482438.jpg|0|An elderly woman sits in a chair with a book and smiles at the pretty flowers in her room .|
1165334998.jpg|0|At a martial arts demonstration , a few men in white uniforms stand atop one another , doing stunts .|
116569042.jpg|0|Construction workers standing on top of a piece of machinery .|
116569046.jpg|0|Two men in hard hats on the roof of a building that is under construction .|
116626604.jpg|0|A boy in a blue shirt smiles as he sits with his red stuffed animal .|
116664780.jpg|0|A young child in a striped sweatshirt brushes the hair of a younger child .|
1167144956.jpg|0|A young man demonstrating his prowess in the martial arts for his girlfriend as she sits on a concrete wall that is part of a general seating area .|
116734115.jpg|0|man in dimly lit kitten cutting on the counter next to stove|
1167662968.jpg|0|closeup picture of a man with a nose ring and a brown shirt|
1167669558.jpg|0|The man in the yellow t-shirt is pulling a large grin on his face .|
11678931.jpg|0|A boy with a brown shirt is holding onto a person with a white shirt around a spray of water .|
1167908324.jpg|0|a man standing in a bar with a neon beer sign hanging on the wall|
116862076.jpg|0|Woman with rolled up jeans throwing a frisbee on the beach .|
1169307342.jpg|0|A big brown dog plays with a smaller gray dog on the grass .|
116976749.jpg|0|Metal worker in protective gear and welding face mask works on weld .|
1170586898.jpg|0|Three men , each wearing a white shirt and orange shorts , build a sand castle while another man , wearing the same clothing , looks on .|
1172514641.jpg|0|Two people are standing on the slopes of a mountain and they have a dog with them .|
117430422.jpg|0|A group of people walk on the sidewalk outside of an AMC movie theater .|
1174525839.jpg|0|A girl in blue is jumping on the shore as small waves approach her .|
1174629344.jpg|0|A group of different people are walking in all different directions in a city .|
117478651.jpg|0|Closeup of man with glasses blowing a bubble gum bubble in a dimly lit room with a faint ceiling light in the background .|
1175268298.jpg|0|A young student receives fencing instruction from his kneeling teacher while a potential opponent and a woman gaze behind them .|
1176580356.jpg|0|The brown and black dog is jumping up to catch a red ball .|
1177949654.jpg|0|One black female and one white female plus three white males , all wearing forms of black , in front of a concrete stair structure with other people sitting on the stairs .|
1177994172.jpg|0|Two blond boys , one in a camouflage shirt and the other in blue , are having a water fight .|
1178705300.jpg|0|a brown dog jumping into a pool after a bloe ball .|
117883760.jpg|0|A Mac laptop , open , on top of a blue chair in a room with a group of people sitting in a semicircle around it .|
1179086155.jpg|0|A man , a woman and a little girl stand on the beach by the water 's edge dressed in formal attire suitable for a wedding .|
117919518.jpg|0|A man leans against a rock pillar with his back to an ongoing parade decorated with white and pink balloon arch .|
1179226886.jpg|0|Five girls and one boy are in their swimsuits all in the middle of jumping into the pool .|
117956563.jpg|0|Restaurant workers smile as they take a break , gathered around a huge copper bowl in the kitchen .|
11808546.jpg|0|A little boy with a pacifier in his mouth stands in a park with a goose .|
1181708011.jpg|0|A woman in a green tank top looking at a drill while a crowd looks on .|
118187095.jpg|0|Twin toddlers dressed alike being pushed in plastic car strollers in a parade|
1182733666.jpg|0|Four men , one in a long blue robe , looking like they are doing laundry in a muddy pit in a 3rd world country .|
118309463.jpg|0|A small boy smiles as he stands with others wearing the same black hats .|
1184340890.jpg|0|A family coming back from shopping and a gentlemen is reading his newspaper to the side of the street .|
1184440714.jpg|0|Two teenage girls jumping in a yard , with a two story brown building in the background , while holding each others right hand .|
1184910489.jpg|0|A woman with a red sleeveless top and a long black skirt holding one young child in her arm and holding another young child by the hand as she walks along .|
1184967930.jpg|0|A brown dog running through the grass and flowers .|
1186128541.jpg|0|A woman in a white hat is conversing with another woman with a bike on a busy street .|
1186391461.jpg|0|Colored woman rolling a bowling ball down an alley .|
118647903.jpg|0|Two soccer players , one wearing a white uniform and the other in red , try to reach the soccer ball first .|
1186603607.jpg|0|Eleven men and women in cotton shirts and denim pants walk uphill along a shaded forest trail .|
118667747.jpg|0|There are three young boys playing in a public park with a red ball .|
118668756.jpg|0|A little boy wearing a purple shirt and blue jeans kicking a ball on the grass .|
1187077747.jpg|0|This picture of a man reading is tilted .|
118707970.jpg|0|A man in a blue workers outfit with a yellow construction hat examines the side of a brick building from the top of a ladder .|
118708295.jpg|0|Construction workers wearing bright orange suits are working on a road in the rain .|
118717792.jpg|0|A festival is going on right outside a lake , with several drummers in red shirts and a man on stilts playing the drums .|
1187252153.jpg|0|A man in a white shirt with hot pads on is holding a tray with a variety of breads with a wooden fence behind him .|
1187435567.jpg|0|A small dog plays with a toy on top of a white blanket .|
1187593464.jpg|0|A dog running across a grassy field with a stick in its mouth .|
118771635.jpg|0|A girl wearing glasses and a brown plaid long-sleeved shirt holds a cup and looks through a book with people photographs and text .|
1187993157.jpg|0|In a park , a boy is bent to read the tree description , and a girl is standing nearby waiting for him .|
118802644.jpg|0|Two men in black clothes at a meat market showing a red meat while workers in blue look on .|
1188199432.jpg|0|Several children sit on a carnival ride in front of the face of a clown and several fake balloons .|
118854260.jpg|0|A blond woman wearing glasses and a gray sweatshirt is cutting something with scissors .|
118865844.jpg|0|A woman wearing a pink sweater and eyeglasses is wiping a wooden table with a pink sponge .|
1188670028.jpg|0|A man in a blue tee-shirt , wearing a cap , is riding a white horse down a dirt road , in a rural setting of grass and hills .|
118897631.jpg|0|A woman cooks on the stove in her kitchen as her dog begs below .|
118939364.jpg|0|Redhead woman in pigtails and glasses sewing on a sewing machine .|
118939861.jpg|0|Two bald men in a bedroom with one man working on a desktop computer and the observing while seated on the bed next to him .|
